src,dest
357,8346
3368,5557
7626,2797
6264,7933
721,2080
8776,5203
6804,7565
9397,9987
4405,2292
5683,6162
6950,5061
3823,4381
5866,146
6388,7013
780,4585
2111,5871
2627,3703
5844,4425
1971,7685
885,3115
8193,9411
8067,6912
5403,9320
432,4689
1361,6272
6034,3103
1395,2943
8695,7060
9775,261
4424,8218
4295,224
7015,940
3833,2009
3257,4484
9327,8121
8757,1799
7099,6362
6088,1874
9317,362
1793,3252
3344,7716
9852,9607
7493,3515
4650,7366
1960,9116
6614,917
9304,8143
9985,1525
5744,9408
4311,8295
7334,3642
8351,5814
3565,1292
723,3798
498,5334
4677,8923
6671,5859
8543,451
3098,5596
7772,2603
1614,8247
1146,4572
2363,6651
5625,5279
3455,616
3290,4465
1522,2195
9561,5896
7316,8247
3115,5387
9901,5407
2855,2942
2060,8232
8393,7949
1732,2365
5403,8347
1542,1326
3670,4886
1664,1971
8816,251
5549,7748
312,9428
5152,1505
281,8725
6984,9631
4486,5130
4672,9959
7712,7924
7193,5452
780,1414
8820,6111
4228,3029
9899,535
1705,1723
808,6055
3862,9860
4621,3041
567,816
3461,8646
3084,1732
6716,6701
4079,8923
9067,4714
1101,5438
6394,2995
8196,4160
1756,7987
1435,1978
3258,930
7950,3170
711,8427
5968,6041
9436,1587
6818,1901
8494,2422
5663,8919
1000,8470
1000,5669
8628,5980
1062,8893
8922,8339
6268,4956
5732,7101
6039,9443
2689,7951
5128,5966
4621,3075
2022,5653
4650,4232
7502,709
6268,3878
8295,2373
1286,7586
7387,4825
5236,1087
9067,2476
5360,1658
1143,8160
1397,5582
7668,3175
7036,1439
2318,3633
1089,2142
5341,2422
7434,9741
6028,3754
1847,4116
5955,9729
5094,3792
9690,9860
4711,2282
1353,602
3469,3737
9464,6768
6359,3772
9935,8429
4269,5591
5952,548
9665,1771
1605,7138
184,7592
3058,5372
9603,4672
9333,1605
6605,3630
7705,7812
8212,1588
9741,7758
7015,1548
7237,9835
9711,8566
8951,8704
1407,2980
9709,301
8494,1435
9656,2985
9894,880
1183,8450
7586,7685
20,6253
1657,8557
1146,9128
7626,8644
6251,4287
8746,5428
6147,5529
7791,3550
9607,995
2717,9204
5954,5164
2547,3145
224,8767
3601,7913
9282,5892
380,4160
9880,4468
310,5763
9587,6242
4397,261
2098,4956
5060,6519
3797,5247
278,5746
3070,2923
7499,7459
3841,8776
7414,5269
4855,297
432,890
9133,3097
2836,8577
2550,4375
2862,8114
7886,5667
599,7010
6632,9710
9898,9768
3023,1128
7576,6711
3290,6153
9902,8261
8251,2583
1953,7543
2868,1879
3425,8598
6315,6464
2501,7466
7413,4835
5215,8190
4332,5287
7134,3886
5262,2071
8310,5918
7762,2930
4275,1394
6621,7222
6944,6149
7852,4973
8242,4127
8577,9195
8738,835
5416,345
6579,7232
8840,3414
4680,5963
3385,8374
652,4234
1184,5794
9772,7123
4408,364
9340,4024
4533,1147
1407,5245
7459,4538
5692,7284
5190,8101
6457,6984
7181,5577
2098,9047
0,3831
4666,8614
7629,1188
9107,1912
6720,3953
2142,8494
1874,3981
525,7394
4772,9052
1542,4993
9133,2542
278,1953
7007,4985
9357,8787
7591,1165
9460,5859
3574,7854
1732,21
8310,8285
6574,3922
1203,152
1971,6527
8738,1881
1443,5918
421,2251
2583,5968
2143,6436
71,6857
8914,6473
5888,6938
8429,8295
3330,5160
7856,2825
4892,1878
8709,9868
7155,1971
1562,2617
6550,3288
378,9669
2752,8346
8260,1392
4373,3535
9116,9360
6233,5875
7256,2958
6919,525
4448,4295
7929,5561
707,1881
2104,7436
8335,8008
7764,6079
9375,3212
7236,6186
3601,8120
1259,5766
4486,6491
9725,8073
7595,1730
1652,9866
8566,3765
7068,9428
7705,3212
6557,7392
1278,6293
4923,9076
5617,4584
9783,6047
4975,5498
2583,9542
8100,4357
3818,9934
9500,6521
8760,8051
3818,1906
9566,4880
8939,3206
4425,6268
2429,7503
7685,6783
3715,4448
3354,5248
2882,2524
7063,856
7073,1764
6711,3375
6614,5498
7037,1605
7619,1483
7527,1317
6130,4974
5387,8454
6804,6358
9401,8212
701,8975
7105,3883
8317,9909
9449,4367
9109,7959
9330,1598
4241,5649
2503,3582
7056,8455
610,9484
8058,1313
6696,2416
440,2044
8427,6638
3399,9804
8450,7705
7069,6769
702,4425
8747,5049
4544,7721
7673,3137
7785,2160
1796,1052
1663,9392
5645,3466
8598,7376
4790,8018
3783,2550
2942,3383
3697,3743
5952,7146
2430,8247
2083,2037
2534,1522
6470,3698
5625,1587
2074,3986
6355,4207
9067,3446
6955,2304
5663,8345
8871,916
782,1103
4609,4040
5190,9338
1258,3844
8193,5374
8109,4339
7693,8223
1029,2856
134,2134
440,8317
6686,3290
504,1691
4337,9109
9428,8937
5875,7419
162,2958
3838,2579
5911,6422
1891,3772
9827,1663
364,6411
3201,747
5344,5445
6735,8072
3798,7532
4777,6494
662,5004
9404,432
6824,683
6034,7109
336,2539
2527,5034
2310,525
1165,3393
6581,9557
2190,2905
8915,8481
1668,4118
6221,9227
7570,2092
1708,2579
1603,4300
8375,5602
776,4395
7458,8895
5794,4404
9295,2080
3588,6107
3883,1234
8965,7222
2602,477
5252,9391
4678,3675
2960,5844
5081,1684
5991,290
9392,4660
4783,7835
8429,9839
6638,7543
8854,418
7521,4367
3119,9732
3041,9650
5202,4189
2797,8345
4008,9709
1229,9360
2536,5993
9360,1290
4477,8137
1180,6100
4583,729
2080,4910
4825,5081
3214,5493
9907,2501
8257,7392
3923,922
9107,3550
2017,6587
9443,6299
3464,2231
749,4446
9951,8715
1486,5081
692,8221
1107,8073
4748,4448
3754,1798
8867,5624
8,4293
1891,1558
4234,3760
9775,6621
1559,4677
759,3944
2394,2951
6086,4739
4528,5767
3890,6171
9729,9682
1583,7275
8156,9542
9504,3601
6944,6468
8168,7951
2105,3703
923,1933
3787,6700
7508,642
9579,8351
7529,2405
6597,2461
7762,7795
5591,9935
6720,8187
5860,891
2337,7710
2282,2273
4105,1408
4599,3697
8383,1689
9619,6696
8414,8828
6624,5498
8114,5344
8133,2672
5334,4681
7979,3015
8697,8655
5575,7208
4942,3106
9195,4332
4228,8646
1514,4700
2170,6254
8348,9961
1604,7064
1886,8027
4649,9304
2841,4477
8312,4490
1443,6163
9999,6632
4689,4394
2337,59
6119,2172
7334,2635
9631,6264
9148,7187
1758,9969
1318,2547
7521,4738
8934,1847
1146,2190
9587,7376
2630,6416
7947,1701
6243,2127
5732,8903
3225,7011
6764,6972
5927,9885
6010,310
6624,8058
3175,1134
9561,5881
2429,5147
8153,841
2673,3156
3519,5677
6519,1856
9432,9901
3115,3145
2385,8614
5500,669
5844,1143
7205,4336
5372,7739
378,1638
9632,8593
8596,312
2420,300
5743,65
4299,330
6548,7401
8498,9655
4224,134
4954,6493
669,5577
7056,455
4089,233
8917,5661
9804,9793
2705,7824
6557,3121
8196,4219
2658,7576
8341,1657
5404,4738
1708,6201
1859,4644
1901,3478
1623,6856
6776,3334
7586,6276
8599,9766
3934,8375
1660,5710
1170,215
6479,2705
9360,4598
6950,3697
3731,9147
6527,4921
8105,1205
8760,723
5061,3974
110,6472
6615,6860
2363,8695
5212,8246
2247,2304
3748,6149
6597,440
8229,6856
2183,3633
3012,1663
8346,7008
5367,8928
2365,4656
9493,9550
2363,1957
9104,5724
7063,8844
6548,5699
1472,120
8508,9464
7797,6783
2945,3330
6576,6189
5892,4775
4300,9987
4682,9664
1797,4517
8654,1011
4775,7529
4310,3545
3681,5847
9258,893
8958,6493
3189,7057
6147,8638
928,1993
2122,8501
7019,5746
5623,1392
5228,936
8151,5766
2331,3642
7014,827
5302,7772
9067,4335
3344,2527
5744,3012
3844,7489
9822,2110
3844,6457
5544,4080
3469,3794
6848,9525
8925,8844
4045,8634
5425,3454
5571,5766
8554,1422
6260,142
6950,4798
7721,8469
215,4621
6531,2948
6513,1969
9842,748
2140,4016
6896,560
7660,8969
2836,4307
6234,5463
9634,6010
8531,2361
2240,2529
9191,9342
4955,2671
4056,5110
440,1735
306,8398
9304,8685
8285,4718
8552,4517
8312,4232
3950,5095
2304,4742
2370,9210
7432,6315
9288,1486
1184,6720
3187,5247
3058,6634
7764,711
3380,2176
5004,4101
9265,1948
3302,8914
795,3693
9943,2342
5624,788
6853,3462
1172,9548
4184,6678
8709,2060
1602,940
9086,7570
7812,9221
1328,493
8895,4825
6279,7859
443,5897
3162,4785
1017,7693
7339,7360
2061,9823
8876,1298
6079,4880
6003,8695
6990,8476
4457,3276
8324,3760
494,3989
1739,6686
1977,3594
5729,8971
493,8325
4225,954
1174,1559
2121,7912
3368,5661
772,2394
6634,5186
560,652
1237,9357
6858,19
885,3162
6972,1376
4910,3635
2771,9383
7985,5555
4482,562
6464,5408
7653,8903
6849,1605
6652,7570
707,1470
891,8177
5577,261
1481,7835
2595,3715
2394,9106
9432,4248
8453,9866
2541,2369
7619,6479
5683,5160
3162,8285
5228,4758
1742,3514
5052,3719
5227,652
1134,3935
3935,5878
3013,5754
8143,6531
2727,4677
7438,5544
9935,601
1996,6362
96,6848
9045,5927
986,6804
1171,3029
7945,3670
8235,9372
3010,856
8339,203
714,3525
5247,4228
5287,7237
573,5503
8346,1934
2370,2161
8928,8495
1881,7378
1377,2938
9907,1663
273,4014
2061,7612
5342,2461
853,1220
3122,2818
765,6764
3565,8644
59,301
5609,2045
4677,1377
6720,8245
8899,1546
3509,3852
9732,4307
8312,5196
8599,1187
5520,2528
1435,4975
4602,9314
3429,6163
6170,5991
1677,1684
9626,9403
1376,3032
4877,9292
4692,2255
4599,4064
2282,3357
6411,8590
6218,7436
7306,1818
1236,5520
3739,9291
9116,6955
3787,4742
5407,7710
1170,5896
4089,7522
6341,5644
8351,1985
9258,6184
6519,1087
3807,3850
1562,2943
9128,511
3611,1140
680,4606
7522,7306
5606,6772
6825,6189
9342,2263
838,8593
1677,9665
9430,5125
8368,3789
4790,7651
2247,9444
9860,7532
4839,8957
4599,8968
7499,3731
5233,847
6408,5769
5453,3549
273,4216
3061,8133
5814,3703
4955,373
3942,7574
3630,88
5769,420
9664,5743
1625,8707
6938,8434
6280,3302
5966,6785
2143,7568
7768,375
1936,3070
7131,57
2363,6686
3317,2104
6366,2644
5451,8142
9340,5276
7383,9443
457,4349
3248,8177
6614,5309
7894,1712
7764,8919
4546,9885
2442,5897
4389,9403
8368,9513
3872,9741
6794,5202
6804,6855
8975,8775
3656,6510
8925,6741
4206,9128
8598,2675
6716,1643
7042,6473
9372,8918
3530,704
7734,4105
6194,9488
3565,7711
5463,3018
2550,4893
9709,2074
5976,7315
8593,8776
1215,1783
3719,4405
2240,8596
8876,6510
2416,7725
3794,7705
2862,7854
4678,8747
1674,3181
7725,3357
3837,6491
6615,5555
1496,1973
6510,1663
3773,1317
776,6769
9109,9008
7886,686
96,3833
9539,5139
7331,315
6637,1735
5569,2595
6047,610
1134,2127
4928,7506
1708,1966
9107,3829
816,1220
9279,4207
2020,6684
8337,4296
2420,5980
7015,6513
5403,477
5147,3855
4708,5482
8450,7425
2111,1781
8714,2071
4499,2107
3711,8193
7277,2251
5626,7529
476,3139
7814,5316
8090,7988
6130,1261
7959,2761
4593,9935
5609,9985
5058,6280
3491,19
7067,7328
6624,2273
8592,4310
3600,7105
7339,4583
6997,2331
2133,1625
2671,7532
5129,59
6491,2539
2565,4216
1912,8828
8649,9484
2716,9901
1427,8137
7798,981
1376,1673
5562,412
9729,7268
4868,749
1328,3025
1833,2807
7243,8347
3399,1815
3263,147
8681,1298
3507,9963
9040,9281
1625,9052
4138,9656
562,5343
2884,9295
8582,6062
2369,7136
4405,1292
2370,4154
3754,6727
371,3787
6694,3507
5769,2461
6741,1600
5266,1966
5233,3890
827,6021
9109,9557
4116,6518
4533,8438
8295,6984
357,9542
756,9869
3787,1712
1942,7824
5856,7885
8226,2337
1147,8325
3464,1668
8638,8240
6526,8172
4723,4797
5542,744
992,4116
3679,4294
1795,8776
2565,7521
7306,457
5420,9133
3385,6457
8242,6062
5763,1783
2194,3508
3229,9468
9939,8894
6772,3789
6905,1275
1393,7432
7234,4929
6615,1931
2717,319
4403,1973
7351,7244
357,4669
9210,9436
5930,7949
3170,1436
3837,972
3748,1234
5007,2988
864,381
1825,1174
2988,2862
1930,5767
5476,619
300,9372
8307,9942
579,729
7859,8101
9504,4546
485,8729
8260,2109
7795,5606
290,6963
3455,2252
9716,3794
1673,8669
5763,3010
6640,5771
949,9744
6170,2925
6250,3124
2807,3789
1439,3956
6795,4747
1783,7949
7002,2209
2155,5322
6550,6960
7042,9975
9187,6003
3630,1481
3363,1066
9258,4772
3640,721
3008,7255
9668,2425
1395,6513
5007,1023
3684,6162
9402,7610
3719,7527
7007,7894
744,1856
3206,7950
3959,4870
1948,3036
5120,6034
1788,6810
2560,4218
846,1267
6675,714
3477,5699
440,1146
3162,3452
6042,2199
832,224
9404,9539
8261,3754
8506,4195
8487,714
7887,4851
5092,127
2602,4465
5953,6548
2310,5337
1799,7328
4914,7503
9975,7983
2160,8984
5763,3601
8008,5607
976,5540
7054,571
1363,6825
432,3317
8460,8634
5607,300
3904,2948
4367,6431
702,9930
1486,4978
6621,8574
7949,134
8760,7055
662,4148
5328,7612
4651,1948
7489,6491
1434,3772
203,6250
4678,6331
1621,5002
3446,8151
4086,2635
7619,4162
9615,4660
8907,8434
8984,2105
8776,8566
6399,5408
2672,4269
6704,5302
5147,5556
21,9393
9383,4457
1603,3732
3393,2122
5504,6640
5609,6568
5976,362
1741,265
7933,1874
2925,1203
5669,7351
2007,6783
3344,57
4755,6319
101,7545
4381,8984
8568,4973
6019,3048
2045,8143
9883,4467
1259,4742
3932,4563
1062,2432
2528,1747
4304,6231
3111,468
265,4195
203,2533
689,2061
8566,1940
4411,722
1788,7748
6100,6738
8801,3133
8168,3205
9187,1833
7394,1781
615,1236
5245,6675
3002,6031
662,9502
20,2797
7054,9404
5046,3308
5746,6457
2190,917
7848,1486
8109,6996
5403,7149
71,4304
6954,1930
7015,1439
2872,8695
5503,9250
3950,1160
7187,9464
9793,8293
2422,674
8681,7960
1144,4304
4872,7064
5245,9411
1453,5309
2060,3753
8703,4897
9906,2060
3778,8907
9839,2771
4644,3252
3658,3018
9901,7963
9129,8221
4747,336
2797,8187
8895,1332
8375,4484
9412,574
5980,2783
6264,686
5371,4160
8928,6231
4892,9045
4956,5649
5548,6479
6394,4269
1881,6794
7592,5952
7015,1017
9669,2462
8702,1453
772,7947
2905,9646
6010,4682
5137,1817
1447,816
4739,4425
3156,3823
9187,8246
5420,2110
1363,4218
2474,1056
7328,9428
9067,9328
3878,5513
7595,2105
9288,9403
9637,3956
2675,4034
3778,8218
4253,3635
6840,585
2565,8180
721,2255
4877,3744
647,3115
3018,2624
8610,6358
2044,692
4713,1328
3937,6675
9992,9484
9664,4007
3106,12
3658,9363
8986,8758
5004,6821
5976,3111
8361,9668
9934,1623
7933,2569
8121,6521
7909,2111
6131,3960
2215,7642
1234,9430
9401,1172
9595,4241
4269,7725
4465,1559
8816,3452
5699,8893
2995,7762
3732,3061
2836,7995
7157,3818
9418,2098
2627,9634
3383,3460
2602,5692
9423,2199
9579,3175
7255,8475
4232,5549
3663,200
7943,3257
4064,2273
7949,8549
5420,642
2825,7308
5128,71
5058,5878
1531,1215
7529,6272
8295,4250
9954,7363
3600,7595
6821,8784
1422,2420
3469,7705
7851,3690
8190,5499
8763,4956
380,5343
7909,3583
6996,3383
5503,261
5151,8937
3844,7764
5860,3302
9566,1833
8697,19
5875,9595
2442,9392
3373,6597
6362,2190
5971,5732
8763,7591
991,2870
9286,9279
9783,8341
7835,2795
1998,3435
9488,3886
8106,9552
6579,8894
8429,1157
1353,3185
8312,3507
362,9092
5247,8481
3550,6510
8115,589
1183,3234
1481,3545
224,5799
1953,9696
567,5453
6683,8073
7189,6624
171,8058
5968,6955
3862,9561
9108,1414
2527,3739
4956,816
3015,548
5770,5366
7643,2142
7885,2671
5212,2938
7459,3462
9244,9863
1090,2732
3728,9959
3723,8596
5482,6291
3731,1948
5726,8574
9187,4583
2579,2040
6963,5490
1184,6930
3084,7561
1278,8226
179,8729
2557,477
177,1979
5878,4869
3944,1129
51,9201
8333,8352
2215,1523
9148,2385
986,4747
8260,7073
381,7913
4219,4870
9404,6337
6221,2943
3225,2868
653,3036
1621,4916
7383,8707
525,8767
278,7298
9327,7950
2616,8383
4143,3686
8251,1989
2624,3536
6838,2405
8543,1817
571,6464
9654,9221
574,4771
4300,4394
6855,5601
1017,8881
8655,3787
8888,3469
4742,704
311,4350
8331,6849
6776,4105
96,6355
8240,8049
7117,6264
6355,4228
9010,808
3587,2675
714,2433
215,8041
1104,5360
8254,4424
1469,9116
4403,7438
6194,3930
7787,9769
1410,1468
7612,6678
4894,8180
9299,4942
3139,5856
5146,2432
3252,1989
4089,4782
2524,9550
3686,1663
6446,7912
3229,4912
8918,5247
6045,2133
8863,6866
74,1948
2199,8337
5448,57
8914,7385
485,1261
8218,6299
290,108
7131,3904
4783,6701
6391,4396
7851,3658
2517,5628
3240,78
2287,3455
5817,3889
9811,6611
3635,1172
3150,3454
6276,8229
9211,1977
1259,2870
9769,4064
6046,723
6219,6519
6234,1490
4868,8469
4945,8383
4708,3797
1369,9201
3792,3373
4713,4156
8906,1399
357,6344
4609,3248
1950,3690
6890,848
7608,8414
1953,5198
5927,5578
6140,8984
4275,5343
5029,4207
7506,1216
7056,3170
8051,3229
6536,6595
3478,8327
9963,4071
4869,7945
2498,7545
7019,5794
4719,110
2078,8876
8404,2985
4739,788
1912,7236
4089,9411
4300,3807
4689,5031
7014,7812
7761,5112
7672,4000
9525,303
9342,3462
4357,5544
3850,1170
1935,1559
121,7063
3536,7675
8918,3446
2607,300
940,8325
7425,1970
9906,9317
4396,8984
7773,412
9393,1598
9278,3930
1353,8771
1705,5602
373,9557
7361,1979
2381,3681
7712,4734
9444,5010
5287,5428
3549,8476
8345,1134
8105,4471
4428,108
9418,9595
2856,422
4116,9996
2252,463
2104,6107
6727,6153
5236,916
5339,1624
5482,2730
1565,5171
5219,4912
9571,7486
8782,3234
4872,7366
4007,9902
2823,1756
6075,9408
7237,886
2726,8153
707,2958
6548,9352
3987,6651
866,8260
9116,6088
4883,7155
4425,2506
3373,3772
1318,8865
3281,6478
9548,7861
6337,8325
6776,3354
4499,6161
2133,7275
3838,7651
689,9342
5010,1979
9581,1449
5244,7366
5743,7874
4897,4583
1588,191
4304,7856
9200,7235
5403,240
8156,331
3823,3052
4424,8067
8015,8105
2098,9996
141,8634
5206,3692
749,8907
6264,6205
2616,4304
9225,642
1468,7334
1091,7854
2501,7597
2121,1486
1424,4154
7157,3974
5949,5242
723,6576
6866,6125
8120,3889
1332,4294
4247,4077
3023,3743
2620,9286
4315,1160
504,1763
2037,2386
7392,9201
7007,3161
312,1424
6010,1542
2757,1566
5918,993
9439,6735
9566,5638
4628,6279
371,7959
7189,7389
2550,4747
8374,3373
5597,3855
7257,6330
2083,2386
8466,7713
1818,7129
5190,6062
3633,7334
6853,5927
3743,9052
4305,6771
4335,9291
2714,4955
8512,8557
1362,9227
8494,4814
1817,8553
594,8506
573,3565
8895,4424
2581,5844
9106,4295
1017,2627
3229,825
2252,6388
7508,414
5249,5060
4546,4310
8582,2172
9204,3590
3025,825
3074,9200
294,8120
5463,2074
5763,5137
4678,7356
5344,4154
414,4895
1573,4300
6347,4855
2547,8487
152,2827
5109,853
5454,1977
6786,9845
8494,1798
2083,6039
4840,3878
1203,3354
3399,2753
601,8470
9655,3187
1371,152
7933,6125
3932,1431
9221,3611
4968,7499
3716,254
1942,3098
9753,3011
9281,7306
7376,4835
7073,6177
5766,6712
1514,4593
5701,7592
5112,6735
6186,7739
2528,1469
2282,309
2905,2771
7094,1023
8525,8400
290,3773
4335,1813
6477,6186
8218,6866
6568,2887
1313,1630
5583,8008
9664,6473
1434,8517
1548,3022
362,7912
380,9552
1933,5544
866,6903
9330,5952
9464,5606
4563,8073
1974,9512
9451,4851
880,3754
4517,5302
1817,6401
8454,407
4797,8867
8614,991
9793,9907
74,3252
9659,6984
2925,2542
7094,8984
7543,8506
2263,9811
8029,5250
8347,1102
7612,8893
5569,1614
2736,1758
9229,995
1405,3692
2841,9811
1859,5663
2713,4232
2591,5529
5166,8644
4975,7063
4189,3996
1292,1160
362,6394
8551,8480
2040,7526
9357,8027
7490,1624
4856,8015
9092,9870
5404,7660
3765,7055
5318,7334
3934,9104
4424,5575
5425,2178
7127,5661
711,6297
7008,8928
254,2565
8466,3882
4932,2365
2880,4425
3300,9136
8329,6950
7996,2714
5186,2095
1783,4929
1052,2022
5571,1989
297,6131
3697,4751
6319,2052
2990,6011
2795,295
1989,6435
3414,9942
240,1793
9682,9060
516,8934
364,2430
7608,309
213,8101
6772,7275
240,4974
954,8932
4184,1815
4269,2007
8115,3989
2807,8979
5836,1879
3890,6984
7573,1187
7795,129
5130,8975
6344,8519
8041,4835
9863,8725
2730,1946
7643,6055
1673,4606
8089,1624
7421,349
566,6749
9210,6478
9480,752
4465,9550
7797,7277
2884,4713
5151,3716
2862,2172
9342,3890
3536,8853
6518,758
4602,5770
7527,6297
7651,5151
9065,6640
7610,691
9460,5733
5342,3127
1985,5994
7532,1447
7768,4189
7366,3981
5763,7284
5058,3887
2196,3474
9216,6720
5999,8090
8492,6046
3633,8341
8840,5219
3012,7494
9935,7772
5577,6490
7016,7197
9933,2899
6804,7113
579,9959
493,9470
8242,2315
7055,2923
3175,172
6478,6370
8235,6799
6788,1930
2092,3944
5499,3703
2140,96
8646,8120
1918,6172
9391,8292
79,7037
7532,120
6171,5404
2017,9304
8787,8101
1017,9943
4014,2510
1306,3692
6186,4576
9894,8739
9221,3889
1764,5963
987,2771
8073,3414
937,8482
3818,3215
3656,709
1614,9665
8899,5283
4056,8628
3862,5137
9569,7016
6788,8837
8360,3841
7565,6249
7592,8368
6441,8941
2194,8775
8508,729
9444,9449
8894,2170
5624,972
121,7378
3752,6856
2140,5334
6436,7205
9793,3512
1781,8187
4389,7942
9428,6267
3715,4885
2440,858
4914,2958
3773,1318
4912,4344
8107,5060
5266,1808
3025,744
8860,2413
9040,57
8469,3550
9195,5971
7284,6632
5555,1531
3996,782
6253,8568
2827,4034
6963,9238
1392,8937
6716,3778
9847,1588
162,8634
4650,7412
7576,5954
7984,516
4945,6145
5984,7363
601,3293
866,2679
8262,7157
2990,5139
6251,4404
2392,3512
866,6518
2534,8073
240,7269
7668,4225
3841,4868
571,6326
1657,9060
4494,2287
8598,1453
2104,3697
200,463
2950,6769
4465,8707
2870,273
2176,4108
2263,4199
7586,1531
9104,5233
3989,380
7361,3887
4490,7850
8577,2385
8177,7825
7942,4452
4363,6519
9897,4174
9607,8809
6972,6506
7414,599
1146,3167
2252,8480
9668,9935
2256,3935
4747,7015
1023,4585
4116,6997
6319,9418
3010,7705
5596,6053
8129,9923
6358,939
4482,6088
3124,4993
8549,8969
1643,1957
6457,8501
2122,104
835,4912
1170,7138
346,7269
482,3303
4528,1034
3752,8871
2331,3464
8968,5661
9238,6684
4396,8707
3293,4563
5867,5120
995,5411
3525,5866
5310,7655
7353,1411
7315,4656
1265,2539
7693,8816
5283,3214
1453,2752
722,5479
7245,6234
744,1912
7568,7438
4189,120
1159,9883
9525,3363
701,8417
6712,2627
9338,6637
6436,6788
2098,939
428,8240
4825,1290
8757,1192
88,7208
1758,7401
1280,2852
3393,6640
8058,9147
1918,7752
5993,8427
1739,7015
714,1128
4942,2394
8324,7036
1056,9456
315,7363
9120,949
847,8702
1436,5836
330,652
6408,4714
691,8570
8771,7493
4332,827
5133,200
653,8331
4344,1977
4067,1265
2369,5438
7499,4332
2252,1134
3752,6436
65,9047
6669,5310
3444,8190
6079,734
8192,4526
7394,1677
3611,9065
3664,1144
2211,3103
5617,7857
217,1325
6088,8641
3989,3773
9460,4689
6595,7184
3466,1602
9338,6944
4250,8520
6338,2438
309,7363
1259,412
4261,7711
9484,4067
8453,3887
4304,1371
3334,2037
4609,6912
5171,1603
2134,3684
7117,6638
8374,7408
5529,4199
1321,4396
2899,2037
3754,1258
7126,3997
9866,5037
3878,1712
5539,7582
1723,2310
9669,6194
4563,5206
4649,5339
8375,8927
7360,8818
5160,5233
5244,2625
1408,5112
3890,8801
4116,8758
9211,2549
2583,7798
7193,7234
3008,3414
4835,7835
6907,2803
3049,8186
7595,8702
2425,2199
1723,6119
2925,9619
3838,1935
7222,864
2534,9866
7493,4333
3215,9351
6202,8049
5548,2627
6140,3997
858,2771
566,8331
5128,4118
5125,1953
3306,4808
8226,2386
8816,3600
1439,1399
3444,9659
8307,3981
1615,1087
5881,8330
8445,7275
8928,5004
7363,5823
1813,916
9732,8469
4932,6738
7885,6358
9372,1691
6890,1234
1587,4250
1134,381
1000,9291
7356,6218
1157,8352
9295,9320
3896,6795
6671,6252
7459,8965
9053,1265
8501,7253
88,9870
2363,7205
4649,9460
1062,3690
9375,3029
5602,9937
6901,7610
8261,4868
3936,9170
9328,7134
1931,978
976,9216
3656,9513
1976,2292
2078,7187
848,1377
9739,6094
1538,9745
8115,9682
3981,3002
6972,9433
7885,9607
7645,5212
237,3202
6041,5479
9767,3288
3671,9971
849,4201
3008,8865
5836,3262
9016,8577
2040,3477
5498,849
8492,6786
4184,9648
9451,5504
7316,3145
3777,6379
9942,9571
9288,1638
8654,7419
2749,841
7019,3977
5316,7685
2022,3044
1528,8240
7402,4394
7351,992
8747,4649
8895,494
2211,3590
2440,6379
2092,4349
9060,6519
9008,2884
4448,3029
7187,4598
8293,8295
1948,3934
7655,7256
816,6400
3383,5287
3357,8417
8339,5479
468,1674
3394,9412
4421,9116
2640,349
9279,1930
2862,2251
3834,5233
6701,1313
9717,6944
1046,9330
780,6662
6391,9835
9357,6637
555,9999
7576,858
240,3633
2943,9839
9668,193
1975,3025
3201,9340
2339,2127
6849,7054
3446,6222
5617,674
3731,4923
6526,7149
4656,3119
3036,5867
416,5726
5029,19
8828,8341
6010,3536
5188,7060
697,1652
3288,5242
7184,7283
8853,3012
3670,1948
2673,1188
5320,1140
9722,1140
5233,4756
1432,2855
1102,795
4148,4886
3642,7189
1726,8335
5128,5094
6455,2077
5476,21
8574,4152
9278,2673
2658,416
8337,9961
1313,1684
9191,3743
1291,3668
8192,8828
5700,7527
5653,846
7919,7960
1392,9040
6331,4287
3085,6597
1120,4336
2905,2607
2337,3133
2109,5683
599,416
5951,4810
2190,8183
6843,4300
9327,8727
9603,2251
1414,5796
191,3512
8450,1708
2664,4127
4921,9488
7413,6019
7376,5504
4064,6735
6186,9204
4755,893
6638,5733
7673,1210
7117,1657
3670,3530
4885,1029
8881,9593
6111,1985
4939,2331
7011,8070
2560,986
1411,5949
3098,2211
6649,2899
8702,5197
6990,1800
8828,2836
5729,4747
795,5672
815,7506
3679,1090
1859,7272
3588,9619
8574,1967
1647,1280
6595,9823
4649,3703
5198,7458
3719,8318
1933,9860
9619,8820
1985,1174
7716,9396
997,2339
5125,3008
2007,2726
4851,8333
4911,4394
6130,5846
4916,4974
5073,9808
7481,7014
9136,5609
378,2101
4595,8919
3048,991
9664,856
6184,2176
7850,2199
4056,5159
5081,51
8951,3986
476,1052
6319,336
4101,121
1891,4650
3611,8153
4108,7835
1214,1414
8243,7339
721,8863
6671,9076
5606,65
2714,835
5425,7315
53,6422
4335,4708
9299,5965
378,6053
4609,8168
2468,1399
9654,4357
1306,1314
2172,1171
4127,3121
8360,4646
172,2771
9423,8519
4595,2848
4885,7244
6857,4331
1652,8598
6362,7101
9003,5578
408,4576
3137,6843
301,4916
2887,9468
2363,4538
3185,7574
702,9839
5597,7389
7959,6498
3002,2365
1492,8100
4079,105
4629,1797
9393,8865
9428,1431
9076,2529
7610,8107
7629,6249
6042,3653
3824,5245
4939,4247
5966,7351
848,8340
2827,8127
1942,4079
